group,time,s_MP,change,type,length,sum_change,area,surge_area,group,time,change,type,p_MP,p_buyCap,p_askCap,p_totalBidVol,p_totalAskVol,length,sum_change,area
8563,1683603067447.0,15.41,0.0016223231667747528,surge,2,0.00233614470685336,0.00467228941370672,0.00467228941370672,8564.0,1683603578000.0,6.493452051580251e-05,precursor,15.44,2276738.01,9831545.27,397177.1,225718.68,2.0,7.123194507241496e-07,1.4246389014482992e-06
8565,1683604299754.0,15.44,0.0009718377360260933,surge,4,0.00794210644418789,0.03176842577675156,0.03176842577675156,8566.0,1683607163883.0,-0.000512572589599547,precursor,15.55,2273498.23,9774541.72,396714.44,221873.61,3.0,-0.003019165597334961,-0.009057496792004884
8567,1683609303155.0,15.56,0.0009021033450388627,surge,1,0.0009021033450388627,0.0009021033450388627,0.0009021033450388627,8568.0,1683609825402.0,-0.0009003630319540546,precursor,15.52,2252981.84,9770678.71,395449.52,221642.97,1.0,-0.0009003630319540546,-0.0009003630319540546
8569,1683610758869.0,15.55,0.002642917650468779,surge,1,0.002642917650468779,0.002642917650468779,0.002642917650468779,8570.0,1683611319207.0,-0.0010278648178896122,precursor,15.56,2270913.39,9767099.23,396526.24,221364.91,6.0,-0.01167305138553033,-0.07003830831318197
8571,1683616743466.0,15.39,0.002860986487501749,surge,2,0.006557200422090759,0.013114400844181518,0.013114400844181518,8572.0,1683619625614.0,-0.0009652349410152028,precursor,15.49,2235488.29,9780672.98,394037.0,222179.56,7.0,-0.006659451233022706,-0.04661615863115894
8573,1683627460477.0,15.4,0.0030561293338804197,surge,1,0.0030561293338804197,0.0030561293338804197,0.0030561293338804197,8574.0,1683629118805.0,-0.0012302776981048535,precursor,15.42,2226052.31,9839998.67,393560.33,225887.78,1.0,-0.0012302776981048535,-0.0012302776981048535
8575,1683630822788.0,15.38,0.0013001377270332015,surge,3,0.0032473060400459164,0.00974191812013775,0.00974191812013775,8576.0,1683635222656.0,0.0004547478349091527,precursor,15.47,2253576.67,9801222.0,395284.07,223671.17,1.0,0.0004547478349091527,0.0004547478349091527
8577,1683636637472.0,15.5,0.0023278791066630557,surge,1,0.0023278791066630557,0.0023278791066630557,0.0023278791066630557,8578.0,1683638356385.0,-0.002644413895985587,precursor,15.48,2244490.59,9799495.06,394652.31,223545.35,7.0,-0.01314451250135642,-0.09201158750949494
8579,1683649851446.0,15.3,0.003140984445715067,surge,2,0.004581681096494328,0.009163362192988656,0.009163362192988656,8580.0,1683654435582.0,-0.0031883253531619026,precursor,15.34,2324403.34,9783318.36,403060.62,223118.82,2.0,-0.004754650123130533,-0.009509300246261065
8581,1683658800869.0,15.27,0.0024250581539184577,surge,2,0.0036672769542567592,0.0073345539085135185,0.0073345539085135185,8582.0,1683663756265.0,-0.0031895223332992105,precursor,15.32,2382042.75,9757121.55,407318.35,221587.2,2.0,-0.004430456339821853,-0.008860912679643706
8583,1683667367526.0,15.3,0.0022902762987136115,surge,1,0.0022902762987136115,0.0022902762987136115,0.0022902762987136115,8584.0,1683668215100.0,-0.0011094899230362331,precursor,15.32,2370998.71,9765545.7,406479.25,222140.99,2.0,-0.001500408362876726,-0.003000816725753452
8585,1683672942744.0,15.28,0.0007849125688669911,surge,4,0.007371624704758772,0.02948649881903509,0.02948649881903509,8586.0,1683684102193.0,-0.0017505087430390697,precursor,15.41,2372398.7,9768976.57,406280.82,222467.63,3.0,-0.005978228070883662,-0.017934684212650986
8587,1683693083603.0,15.36,0.0031992434849489105,surge,1,0.0031992434849489105,0.0031992434849489105,0.0031992434849489105,8588.0,1683696248522.0,-0.0005201127503182579,precursor,15.33,2400850.66,9808029.02,411032.1,225086.36,9.0,-0.009719799516985895,-0.08747819565287306
8589,1683720762581.0,15.22,0.015244424892760977,surge,2,0.02717863676949771,0.05435727353899542,0.05435727353899542,8590.0,1683729182914.0,-0.004094612439376699,precursor,15.65,2395755.61,10050009.94,409881.97,236916.55,1.0,-0.004094612439376699,-0.004094612439376699
8591,1683733343027.0,15.6,0.001873779786091523,surge,1,0.001873779786091523,0.001873779786091523,0.001873779786091523,8592.0,1683737375393.0,-0.027245243934794338,precursor,15.59,2370367.79,10108919.72,408341.77,239424.67,1.0,-0.027245243934794338,-0.027245243934794338
8593,1683740785019.0,15.35,0.015368433694591798,surge,2,0.026480333552090007,0.052960667104180015,0.052960667104180015,8594.0,1683752573291.0,-0.0015962529994861918,precursor,15.62,1884888.12,10070367.23,373042.41,237498.54,6.0,-0.09304653774881612,-0.5582792264928967
8595,1683780594646.0,15.42,0.023936399066650328,surge,1,0.023936399066650328,0.023936399066650328,0.023936399066650328,8596.0,1683780624669.0,0.0005191434133680062,precursor,15.42,2401058.4,10089550.54,410532.7,239063.36,6.0,0.0011676518439776018,0.007005911063865611
8597,1683780804825.0,15.43,0.0007777057679844823,surge,1,0.0007777057679844823,0.0007777057679844823,0.0007777057679844823,8598.0,1683780837479.0,-0.00012936594328284424,precursor,15.44,2425048.69,10065459.15,412025.97,237461.52,22.0,-0.007140126036172212,-0.15708277279578867
8599,1683783936661.0,15.36,0.0018920993602274283,surge,2,0.003324306310997427,0.006648612621994854,0.006648612621994854,8600.0,1683784609892.0,6.544209472112428e-05,precursor,15.39,2410838.49,10096788.59,411220.19,239576.08,4.0,-0.0031871866421686714,-0.012748746568674686
8601,1683786245689.0,15.34,0.0014348394427335486,surge,1,0.0014348394427335486,0.0014348394427335486,0.0014348394427335486,8602.0,1683786700040.0,-0.001041369995243535,precursor,15.36,2427427.28,10098710.97,412378.19,239759.3,2.0,-0.0016908801348593627,-0.0033817602697187254
8603,1683787580731.0,15.35,0.001109618440040805,surge,1,0.001109618440040805,0.001109618440040805,0.001109618440040805,8604.0,1683787773235.0,0.00032586030432879554,precursor,15.35,2430077.86,10083802.9,412571.99,238787.39,1.0,0.00032586030432879554,0.00032586030432879554
8605,1683788149882.0,15.36,0.001563390675895815,surge,3,0.004488299592850087,0.013464898778550262,0.013464898778550262,8606.0,1683790464982.0,-0.0001294074281383395,precursor,15.43,2538532.8,10098188.58,421798.11,239603.94,7.0,-0.011131527513569495,-0.07792069259498646
8607,1683795130842.0,15.26,0.0016402485719740456,surge,2,0.002294998899868406,0.004589997799736812,0.004589997799736812,8608.0,1683796366223.0,0.00019663497635542538,precursor,15.29,2604611.17,10093221.58,426953.13,239498.74,2.0,0.0007204947477847945,0.001440989495569589
8609,1683799262361.0,15.31,0.0013077454713464887,surge,3,0.0030045756867172592,0.009013727060151779,0.009013727060151779,8610.0,1683802171962.0,0.00013131251351772288,precursor,15.35,2624749.84,10095425.94,428122.17,239532.97,2.0,0.00032717715890735467,0.0006543543178147093
8611,1683804338162.0,15.37,0.0014990087494419768,surge,1,0.0014990087494419768,0.0014990087494419768,0.0014990087494419768,8612.0,1683805571828.0,-0.001431190855745368,precursor,15.36,2618730.56,10115704.55,427705.29,240838.04,1.0,-0.001431190855745368,-0.001431190855745368
8613,1683806428372.0,15.34,0.0014337342663294894,surge,2,0.0033251083405317016,0.006650216681063403,0.006650216681063403,8614.0,1683808656339.0,-0.005715514625809636,precursor,15.38,2589253.32,10099630.49,424483.31,239750.64,6.0,-0.025756244725708886,-0.1545374683542533
8615,1683818367972.0,14.97,0.0018068119575928797,surge,3,0.006198054504325401,0.0185941635129762,0.0185941635129762,8616.0,1683824409629.0,-0.00920229170517468,precursor,15.06,2494478.98,9978467.26,419218.95,232469.8,3.0,-0.015066281653623025,-0.045198844960869074
8617,1683829658919.0,14.89,0.004510155866889587,surge,1,0.004510155866889587,0.004510155866889587,0.004510155866889587,8618.0,1683831963646.0,-0.0009980112615704418,precursor,14.95,2493201.92,9758783.09,419441.27,221407.09,2.0,-0.000655240934500212,-0.001310481869000424
8619,1683837342828.0,14.97,0.0038217835364644515,surge,2,0.004422629494889796,0.008845258989779592,0.008845258989779592,8620.0,1683843011270.0,-0.0005999112295901777,precursor,14.99,2445420.48,9737264.19,416004.01,219881.93,3.0,-0.0042039172255815774,-0.012611751676744732
8621,1683847505109.0,14.94,0.0022145746634718356,surge,1,0.0022145746634718356,0.0022145746634718356,0.0022145746634718356,8622.0,1683849843292.0,-0.002203117645157182,precursor,14.93,2473963.88,9798878.59,418511.13,223749.62,1.0,-0.002203117645157182,-0.002203117645157182
8623,1683852229455.0,14.98,0.0024785479185724267,surge,1,0.0024785479185724267,0.0024785479185724267,0.0024785479185724267,8624.0,1683854667202.0,-0.007213955119049864,precursor,14.91,2483286.85,9808233.68,419183.44,224429.61,4.0,-0.015502407235460003,-0.06200962894184001
8625,1683864217016.0,14.73,0.0031904002449313464,surge,2,0.006116740684210286,0.012233481368420573,0.012233481368420573,8626.0,1683872439979.0,-0.0055670258956381224,precursor,14.69,2448689.05,9910399.79,417542.56,232003.13,1.0,-0.0055670258956381224,-0.0055670258956381224
8627,1683874806257.0,14.84,0.009367432344270132,surge,3,0.016349060087987977,0.04904718026396393,0.04904718026396393,8628.0,1683887085150.0,4.006827282965197e-07,precursor,14.98,2472157.86,9833732.92,418407.07,226471.76,2.0,-0.000132709567005318,-0.000265419134010636
8629,1683895383541.0,15.04,0.002538321386205278,surge,1,0.002538321386205278,0.002538321386205278,0.002538321386205278,8630.0,1683900173365.0,-0.004859703226489176,precursor,14.96,2433986.0,9788200.04,416443.12,223451.07,3.0,-0.013218536265881466,-0.0396556087976444
8631,1683909122138.0,14.88,0.0031076971072930616,surge,2,0.003983026438134041,0.007966052876268082,0.007966052876268082,8632.0,1683916190741.0,-6.652668580552357e-05,precursor,14.88,2403019.87,9962743.69,414616.79,235030.68,2.0,-0.0014101162349726027,-0.0028202324699452054
8633,1683923636633.0,14.98,0.015228720562729437,surge,2,0.06636846125536296,0.1327369225107259,0.1327369225107259,8634.0,1683934731484.0,-0.03975660775397721,precursor,15.19,2498738.38,10146129.8,420699.38,245752.94,7.0,-0.03936143780144622,-0.2755300646101235
8635,1683934942890.0,15.2,0.0008556096462355,surge,1,0.0008556096462355,0.0008556096462355,0.0008556096462355,8636.0,1683934980916.0,6.578947368423016e-05,precursor,15.21,2479284.39,10137247.51,419390.46,245149.46,22.0,-0.005465005402145273,-0.120230118847196
8637,1683939045231.0,15.13,0.0017846655811463163,surge,2,0.0029100016542942253,0.005820003308588451,0.005820003308588451,8638.0,1683940132406.0,-0.001513677682727066,precursor,15.15,2461347.88,10136052.57,418315.56,245255.69,1.0,-0.001513677682727066,-0.001513677682727066
8639,1683940525016.0,15.15,0.001452276006993003,surge,2,0.0035628358049941463,0.007125671609988293,0.007125671609988293,8640.0,1683941190454.0,-0.0007229486627125415,precursor,15.19,2456655.17,10146164.37,417915.41,245861.27,3.0,-0.004411188708098435,-0.013233566124295305
8641,1683943141514.0,15.14,0.0006608948775954193,surge,1,0.0006608948775954193,0.0006608948775954193,0.0006608948775954193,8642.0,1683943949978.0,-0.0003300766007908407,precursor,15.14,2451993.13,10139094.11,417715.75,245669.89,5.0,-0.0019818987818318147,-0.009909493909159073
8643,1683947365384.0,15.15,0.0013905082911598089,surge,1,0.0013905082911598089,0.0013905082911598089,0.0013905082911598089,8644.0,1683948452281.0,-0.000263982632143811,precursor,15.12,2466559.56,10144456.1,418739.9,246048.77,6.0,-0.0030410191400697894,-0.018246114840418735
8645,1683954398154.0,15.08,0.0009291714612836733,surge,1,0.0009291714612836733,0.0009291714612836733,0.0009291714612836733,8646.0,1683955445156.0,-6.363926443470058e-05,precursor,15.14,2449434.87,10102831.62,417567.86,243266.53,3.0,-0.0019159329354815236,-0.005747798806444571
8647,1683958157475.0,15.09,0.000928910002657779,surge,1,0.000928910002657779,0.000928910002657779,0.000928910002657779,8648.0,1683959505382.0,-0.0007950533717518415,precursor,15.08,2428952.71,10128412.71,416327.99,244986.21,2.0,-0.0005959823697611166,-0.0011919647395222332
8649,1683961751458.0,15.07,0.0015253749522564086,surge,2,0.0037108952245194504,0.007421790449038901,0.007421790449038901,8650.0,1683965650320.0,-0.0007261592254792059,precursor,15.16,2445252.88,10132379.96,417265.68,245148.17,1.0,-0.0007261592254792059,-0.0007261592254792059
8651,1683967017151.0,15.13,0.0007941743100055354,surge,3,0.0027098487927941454,0.008129546378382436,0.008129546378382436,8652.0,1683972853957.0,-0.0036915439281709596,precursor,15.13,2438897.04,10159007.65,416868.06,246916.07,2.0,-0.004154287979187388,-0.008308575958374776
8653,1683975256114.0,15.09,0.0011934559650902843,surge,1,0.0011934559650902843,0.0011934559650902843,0.0011934559650902843,8654.0,1683975823404.0,-0.0007929508082806791,precursor,15.11,2441988.96,10146551.85,417126.71,246121.17,15.0,-0.01148657844788148,-0.1722986767182222
8655,1684004714299.0,14.96,0.0012735420772832739,surge,1,0.0012735420772832739,0.0012735420772832739,0.0012735420772832739,8656.0,1684007272611.0,-0.0010013367778547555,precursor,14.94,2455838.18,10164858.46,418771.85,247562.17,1.0,-0.0010013367778547555,-0.0010013367778547555
8657,1684009887076.0,14.96,0.000669790329743769,surge,1,0.000669790329743769,0.000669790329743769,0.000669790329743769,8658.0,1684013017137.0,0.00020102587901413838,precursor,14.93,2455552.53,10163286.79,418761.56,247446.8,2.0,-0.0012683113661082323,-0.0025366227322164646
8659,1684017206937.0,14.94,0.0005356097307291363,surge,2,0.0011391813532026008,0.0022783627064052016,0.0022783627064052016,8660.0,1684021594543.0,-0.001736674959203821,precursor,14.94,2483255.0,10169810.06,420616.52,247856.23,5.0,-0.006491798885178412,-0.03245899442589206
8661,1684033493431.0,14.91,0.004441412512983955,surge,3,0.008324605312788913,0.024973815938366742,0.024973815938366742,8662.0,1684048969736.0,-0.0012668446807282629,precursor,14.95,2457303.9,10149203.02,418737.72,246415.42,2.0,-0.0007987069192056272,-0.0015974138384112545
8663,1684055146951.0,15.0,0.0013362289644054393,surge,1,0.0013362289644054393,0.0013362289644054393,0.0013362289644054393,8664.0,1684059498605.0,-0.001066000561837721,precursor,14.98,2461055.39,10164335.1,420154.5,247357.83,3.0,-0.0015986209431435028,-0.004795862829430508
8665,1684068608617.0,15.01,0.0022051234979392877,surge,4,0.07723041384113158,0.3089216553645263,0.3089216553645263,8666.0,1684079429640.0,-0.11578432811799273,precursor,15.15,2490882.88,10308354.51,421703.3,256115.97,15.0,-0.11697183564257489,-1.7545775346386234
8667,1684080080121.0,15.14,0.0010574579972252752,surge,1,0.0010574579972252752,0.0010574579972252752,0.0010574579972252752,8668.0,1684080162443.0,-0.00039599600646983424,precursor,15.15,2494054.75,10306937.95,421921.05,256017.72,9.0,-0.00476060094865588,-0.04284540853790292
8669,1684081246252.0,15.08,0.0007961519980145048,surge,1,0.0007961519980145048,0.0007961519980145048,0.0007961519980145048,8670.0,1684081475637.0,0.00033152104174245524,precursor,15.09,2490494.71,10298033.45,421803.36,255519.92,2.0,-0.0006622953095976271,-0.0013245906191952542
8671,1684081838016.0,15.08,0.0006635259449983777,surge,1,0.0006635259449983777,0.0006635259449983777,0.0006635259449983777,8672.0,1684082057263.0,0.0003315649867373871,precursor,15.09,2494820.96,10306841.61,422097.99,256111.73,9.0,-0.004976033763246656,-0.04478430386921991
8673,1684084649566.0,15.02,0.0007999998817181719,surge,1,0.0007999998817181719,0.0007999998817181719,0.0007999998817181719,8674.0,1684085243919.0,-0.00033253516611381206,precursor,15.02,2507837.73,10317281.7,423129.14,256911.2,12.0,-0.00794306760645489,-0.09531681127745867
8675,1684093688503.0,14.92,0.0011419765258719127,surge,1,0.0011419765258719127,0.0011419765258719127,0.0011419765258719127,8676.0,1684094326940.0,-0.0015413304985373744,precursor,14.92,2473495.85,10352607.97,421074.56,259390.11,1.0,-0.0015413304985373744,-0.0015413304985373744
8677,1684095159518.0,14.92,0.0014772319653932442,surge,5,0.0056275307094065365,0.02813765354703268,0.02813765354703268,8678.0,1684101676430.0,-0.0002648385916229179,precursor,14.96,2506892.97,10302794.53,423228.33,255993.58,1.0,-0.0002648385916229179,-0.0002648385916229179
8679,1684102700661.0,15.01,0.003674154306042099,surge,1,0.003674154306042099,0.003674154306042099,0.003674154306042099,8680.0,1684103135628.0,-0.0003985817375884215,precursor,15.04,2521297.14,10307133.81,424048.07,256177.98,3.0,-0.0008635643617009524,-0.0025906930851028573
8681,1684107022439.0,15.02,0.0006007100477155803,surge,1,0.0006007100477155803,0.0006007100477155803,0.0006007100477155803,8682.0,1684108501745.0,-0.0015299199463971735,precursor,15.03,2535738.86,10309247.36,424095.94,256329.51,3.0,-0.009874223042509622,-0.029622669127528867
8683,1684112649426.0,14.86,0.002420936229880899,surge,2,0.01724674999528476,0.03449349999056952,0.03449349999056952,8684.0,1684117404548.0,-0.0002588301167504192,precursor,15.13,2506854.06,10302601.59,421924.53,255733.6,2.0,-0.0013818144506737462,-0.0027636289013474925
8685,1684120725453.0,15.12,0.0005295379474016815,surge,1,0.0005295379474016815,0.0005295379474016815,0.0005295379474016815,8686.0,1684122882881.0,-0.0005945822865302431,precursor,15.13,1992372.31,10683697.41,385122.79,267178.59,1.0,-0.0005945822865302431,-0.0005945822865302431
8687,1684124783504.0,15.13,0.001985090113665278,surge,4,0.01075055470170281,0.04300221880681124,0.04300221880681124,8688.0,1684136955456.0,-6.535930905137155e-05,precursor,15.26,2010768.92,10640061.26,386023.14,264081.66,1.0,-6.535930905137155e-05,-6.535930905137155e-05
8689,1684140257032.0,15.29,0.0031428660218860483,surge,1,0.0031428660218860483,0.0031428660218860483,0.0031428660218860483,8690.0,1684143948380.0,-0.0007824801966504702,precursor,15.31,2010134.57,10440769.94,385848.49,250951.29,7.0,-0.0067329346624228174,-0.04713054263695972
8691,1684162051363.0,15.24,0.004006814123561453,surge,1,0.004006814123561453,0.004006814123561453,0.004006814123561453,8692.0,1684166224462.0,0.00020318273319314128,precursor,15.32,2113036.67,10536227.8,393162.58,257279.99,7.0,-0.006673700381532699,-0.04671590267072889
