,group,time,s_MP,change,type,length,sum_change,area,surge_area,group.1,time.1,change.1,type.1,p_MP,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,length.1,sum_change.1,area.1,Cluster
22,45,1660311300000.0,28.68,0.001013143,surge,1,0.001013143,0.001013143,0.001013143,46.0,1660311300000.0,-0.0022673488,precursor,28.63,-0.006737834,1.4214164e-05,-0.0025352328,0.0024201297,2.0,-0.002756016,-0.005512032,Cluster 2
23,47,1660311400000.0,28.65,0.0021342875,surge,2,0.003251289,0.006502578,0.006502578,48.0,1660311400000.0,0.00017443475,precursor,28.68,0.0020574438,1.50845835e-05,0.0006177394,0.0025455407,1.0,0.00017443475,0.00017443475,Cluster 2
24,49,1660311600000.0,28.7,0.0005927719,surge,1,0.0005927719,0.0005927719,0.0005927719,50.0,1660311600000.0,-3.473398e-05,precursor,28.71,0.009731598,5.47035e-05,0.0035295906,0.00916733,1.0,-3.473398e-05,-3.473398e-05,Cluster 2
25,51,1660311600000.0,28.75,0.0048428657,surge,2,0.0063717295,0.012743459,0.012743459,52.0,1660311800000.0,0.00048499228,precursor,28.9,0.07623059,7.703566e-06,0.027323104,0.00127298,5.0,-0.0037018282,-0.01850914,Cluster 2
26,53,1660312200000.0,28.85,0.002503706,surge,1,0.002503706,0.002503706,0.002503706,54.0,1660312500000.0,-0.0028414847,precursor,28.8,6.889122e-05,4.6686728e-05,-0.00028127074,0.005835534,4.0,-0.008992088,-0.035968352,Cluster 2
27,55,1660313000000.0,28.66,0.002903408,surge,1,0.002903408,0.002903408,0.002903408,56.0,1660313100000.0,0.00013928766,precursor,28.66,-0.005588858,1.6428544e-06,-0.0024616644,-0.00076806004,1.0,0.00013928766,0.00013928766,Cluster 2
28,57,1660313400000.0,28.77,0.0044297744,surge,1,0.0044297744,0.0044297744,0.0044297744,58.0,1660313700000.0,3.519275e-05,precursor,28.84,0.0059104967,0.00012249312,0.0013672486,0.0061131003,1.0,3.519275e-05,3.519275e-05,Cluster 2
29,59,1660313900000.0,28.86,0.004582445,surge,3,0.008455116,0.025365349,0.025365349,60.0,1660315200000.0,-0.0038171797,precursor,28.93,0.0020039156,-2.8785915e-05,0.001069791,-0.0021585485,5.0,-0.0052666147,-0.026333073,Cluster 2
30,61,1660317000000.0,28.87,0.0016967008,surge,2,0.0063961004,0.012792201,0.012792201,62.0,1660318300000.0,-2.9776687e-05,precursor,29.12,0.0010752154,1.5438422e-05,-7.0553775e-05,0.00016124609,4.0,-0.0019880417,-0.007952167,Cluster 2
31,63,1660319800000.0,29.06,0.00058592146,surge,2,0.0018264686,0.0036529372,0.0036529372,64.0,1660320700000.0,0.00017310791,precursor,29.03,0.0032769477,4.4512573e-05,0.0010147977,0.0050411397,11.0,-0.008686132,-0.09554745,Cluster 2
32,65,1660328600000.0,28.82,0.002185958,surge,4,0.013893271,0.055573083,0.055573083,66.0,1660333500000.0,-0.0024291286,precursor,29.19,0.0016158611,-3.808466e-05,0.0009281107,-0.004458724,3.0,-0.0047597853,-0.014279355,Cluster 2
33,67,1660337300000.0,29.13,0.0040919976,surge,1,0.0040919976,0.0040919976,0.0040919976,68.0,1660339100000.0,-0.0031814128,precursor,29.18,-0.0023030082,-6.6160814e-05,-0.0013982764,-0.010719343,2.0,-0.0050342656,-0.010068531,Cluster 2
34,69,1660342400000.0,29.09,0.0015141563,surge,1,0.0015141563,0.0015141563,0.0015141563,70.0,1660343300000.0,-6.838609e-05,precursor,29.11,0.0022469438,0.00011864509,0.00069192314,0.015445537,1.0,-6.838609e-05,-6.838609e-05,Cluster 2
35,71,1660344500000.0,29.07,0.001377299,surge,2,0.0079065645,0.015813129,0.015813129,72.0,1660349000000.0,-0.005109317,precursor,29.18,-0.05431111,8.321663e-05,-0.020930648,0.012166397,1.0,-0.005109317,-0.005109317,Cluster 2
36,73,1660350100000.0,29.13,0.0023676327,surge,4,0.0352174,0.1408696,0.1408696,74.0,1660360600000.0,-0.0049633845,precursor,30.21,0.015346431,0.00029093478,0.0052506523,0.03929744,4.0,-0.01312256,-0.05249024,Cluster 2
37,75,1660368200000.0,29.86,0.0019779988,surge,2,0.003659593,0.007319186,0.007319186,76.0,1660374100000.0,-0.0025615906,precursor,29.82,-0.011919868,1.8656057e-05,-0.003993535,0.005205121,3.0,-0.015322309,-0.045966927,Cluster 2
38,77,1660382900000.0,29.61,0.006284172,surge,1,0.006284172,0.006284172,0.006284172,78.0,1660385100000.0,-0.0018849557,precursor,29.72,0.0035971769,8.714349e-06,0.0006394483,0.00022570211,4.0,-0.0057564927,-0.02302597,Cluster 2
39,79,1660399000000.0,29.49,0.0009508079,surge,3,0.0029515526,0.008854658,0.008854658,80.0,1660408300000.0,-0.0059120264,precursor,29.49,-0.012900946,-7.983171e-05,-0.0046612476,-0.008150674,2.0,-0.04313939,-0.08627878,Cluster 2
40,81,1660415600000.0,29.11,0.93076456,surge,2,0.9317948,1.8635896,1.8635896,82.0,1660415600000.0,-0.00034294729,precursor,29.15,0.010604923,5.927513e-06,0.0035429583,0.0007978016,3.0,-0.00013699767,-0.000410993,Cluster 2
41,83,1660415800000.0,29.17,0.0010292302,surge,1,0.0010292302,0.0010292302,0.0010292302,84.0,1660415800000.0,-0.00058248517,precursor,29.17,-0.007581314,4.997242e-06,-0.002520708,0.0005632011,1.0,-0.00058248517,-0.00058248517,Cluster 2
42,85,1660415800000.0,29.17,0.0005487557,surge,1,0.0005487557,0.0005487557,0.0005487557,86.0,1660415900000.0,0.00051406247,precursor,29.18,-0.0051801275,1.776934e-05,-0.0017487361,0.0023486118,8.0,-0.0018487117,-0.014789694,Cluster 2
43,87,1660416700000.0,29.16,0.00065332185,surge,1,0.00065332185,0.00065332185,0.00065332185,88.0,1660416800000.0,-0.00013695043,precursor,29.12,-0.0024422945,4.274538e-05,-0.00080573175,0.0059929336,1.0,-0.00013695043,-0.00013695043,Cluster 2
44,89,1660417000000.0,29.16,0.00075517636,surge,1,0.00075517636,0.00075517636,0.00075517636,90.0,1660417200000.0,1.4106128e-07,precursor,29.15,0.011815911,4.313296e-05,0.0037479573,0.0058128317,2.0,-0.0006169548,-0.0012339096,Cluster 2
45,91,1660417600000.0,29.16,0.0006520365,surge,1,0.0006520365,0.0006520365,0.0006520365,92.0,1660417700000.0,-0.00078868115,precursor,29.16,0.00014951953,-2.4187726e-05,3.781836e-05,-0.0033121286,5.0,-0.0072446675,-0.036223337,Cluster 2
46,93,1660419200000.0,28.95,0.0029358703,surge,3,0.0075875525,0.022762658,0.022762658,94.0,1660420500000.0,-0.0025018556,precursor,29.09,-0.0048899297,5.0770697e-05,-0.0016527119,0.006742098,2.0,-0.0046322397,-0.009264479,Cluster 2
47,95,1660421300000.0,29.03,0.0011021894,surge,5,0.008722835,0.043614175,0.043614175,96.0,1660425100000.0,0.0002733988,precursor,29.32,0.010958113,7.599714e-05,0.003413141,0.010545187,8.0,-0.0065343697,-0.052274957,Cluster 2
48,97,1660431500000.0,29.08,0.0008940731,surge,2,0.0023077421,0.0046154843,0.0046154843,98.0,1660433900000.0,-0.0022218868,precursor,29.05,-0.009603644,5.907765e-05,-0.0026541334,0.008896494,1.0,-0.0022218868,-0.0022218868,Cluster 2
49,99,1660434800000.0,29.13,0.0012720467,surge,1,0.0012720467,0.0012720467,0.0012720467,100.0,1660435800000.0,-0.0007525689,precursor,29.05,-0.0035860222,8.143188e-06,-0.00095606764,0.0014940918,1.0,-0.0007525689,-0.0007525689,Cluster 2
50,101,1660437400000.0,29.27,0.0007354512,surge,1,0.0007354512,0.0007354512,0.0007354512,102.0,1660438700000.0,-0.0019085314,precursor,29.02,0.114374846,0.0011543725,0.03537652,0.18168947,2.0,-0.008201465,-0.01640293,Cluster 2
51,103,1660442000000.0,29.07,0.0075578038,surge,4,0.015885914,0.063543655,0.063543655,104.0,1660448700000.0,-0.0005419526,precursor,29.42,0.024426797,-9.2364986e-05,0.008277929,-0.012346743,1.0,-0.0005419526,-0.0005419526,Cluster 2
52,105,1660450400000.0,29.39,0.0026937572,surge,1,0.0026937572,0.0026937572,0.0026937572,106.0,1660452000000.0,-0.0009825206,precursor,29.31,-0.0020676872,-0.0001375962,-0.0008421695,-0.014811347,1.0,-0.0009825206,-0.0009825206,Cluster 2
53,107,1660454600000.0,29.49,0.002894779,surge,1,0.002894779,0.002894779,0.002894779,108.0,1660457300000.0,-0.0002702542,precursor,29.48,0.018884476,1.985093e-05,0.00606482,0.003780947,2.0,-0.0005747281,-0.0011494562,Cluster 2
54,109,1660461000000.0,29.5,0.0056677796,surge,1,0.0056677796,0.0056677796,0.0056677796,110.0,1660464000000.0,-0.00079055526,precursor,29.73,0.11785181,0.0011293126,0.035279647,0.1766842,2.0,-0.005000834,-0.010001668,Cluster 2
55,111,1660468300000.0,29.56,0.003124595,surge,1,0.003124595,0.003124595,0.003124595,112.0,1660471200000.0,-0.0013840041,precursor,29.65,0.00975319,0.00024240687,0.002919473,0.028963784,7.0,-0.028282309,-0.19797616,Cluster 2
56,113,1660487600000.0,28.74,0.0029616961,surge,1,0.0029616961,0.0029616961,0.0029616961,114.0,1660492300000.0,0.00048911176,precursor,28.89,0.013806157,0.00016231585,0.0038415068,0.020697039,3.0,-0.024042107,-0.07212632,Cluster 2
57,115,1660500600000.0,28.14,0.0023503876,surge,3,0.006038528,0.018115584,0.018115584,116.0,1660512100000.0,-0.0023285646,precursor,28.37,-0.004774111,0.00012720306,-0.0016400539,0.016799409,2.0,-0.30167297,-0.60334593,Cluster 2
58,117,1660515800000.0,28.11,0.35241595,surge,3,0.3560071,1.0680213,1.0680213,118.0,1660515900000.0,0.0002483401,precursor,28.2,-0.0042047305,7.714842e-05,-0.001407396,0.010752599,1.0,0.0002483401,0.0002483401,Cluster 2
59,119,1660515900000.0,28.25,0.0009926565,surge,1,0.0009926565,0.0009926565,0.0009926565,120.0,1660515900000.0,-0.00017697862,precursor,28.24,0.0029350254,5.7070272e-05,0.0008579899,0.0075249085,1.0,-0.00017697862,-0.00017697862,Cluster 2
60,121,1660516000000.0,28.26,0.00063753175,surge,1,0.00063753175,0.00063753175,0.00063753175,122.0,1660516000000.0,-0.00045992658,precursor,28.24,-0.0065216734,5.3712425e-05,-0.0020691047,0.0073952484,4.0,-0.001769899,-0.007079596,Cluster 2
61,123,1660516200000.0,28.22,0.000815251,surge,2,0.002587973,0.005175946,0.005175946,124.0,1660516300000.0,-0.00031717058,precursor,28.26,-0.0033253934,4.468488e-05,-0.0010831009,0.00597825,1.0,-0.00031717058,-0.00031717058,Cluster 2
62,125,1660516400000.0,28.31,0.00084904424,surge,4,0.004344609,0.017378436,0.017378436,126.0,1660516800000.0,-0.0010210648,precursor,28.37,0.0041246857,-5.7279092e-05,0.0010698957,-0.002969917,3.0,-0.0017253148,-0.0051759444,Cluster 2
63,127,1660517400000.0,28.35,0.00091731915,surge,1,0.00091731915,0.00091731915,0.00091731915,128.0,1660517500000.0,-0.00038734835,precursor,28.38,-0.0011661472,2.9486782e-05,-0.00040619329,0.0040644323,3.0,-0.0040905424,-0.012271628,Cluster 2
64,129,1660518300000.0,28.3,0.003081103,surge,1,0.003081103,0.003081103,0.003081103,130.0,1660518500000.0,-0.0015152018,precursor,28.31,0.014558157,9.683457e-05,0.0042615836,0.0127689345,1.0,-0.0015152018,-0.0015152018,Cluster 2
65,131,1660518900000.0,28.35,0.0016259664,surge,1,0.0016259664,0.0016259664,0.0016259664,132.0,1660519200000.0,-0.0017991287,precursor,28.35,-0.0048185796,2.649998e-05,-0.0015981671,0.003471643,3.0,-0.006713328,-0.020139985,Cluster 2
66,133,1660520100000.0,28.16,0.0015289694,surge,2,0.0032687124,0.006537425,0.006537425,134.0,1660521000000.0,0.00010659582,precursor,28.26,-0.005309829,-3.5433608e-05,-0.0017524859,-0.005069522,4.0,-0.0048200907,-0.019280363,Cluster 2
67,135,1660522600000.0,28.02,0.0022803044,surge,4,0.01872838,0.07491352,0.07491352,136.0,1660526000000.0,-0.0015708396,precursor,28.63,0.011399978,0.00011690858,0.003431771,0.014096106,2.0,-0.0018126508,-0.0036253016,Cluster 2
68,137,1660527400000.0,28.68,0.004688691,surge,4,0.021388402,0.08555361,0.08555361,138.0,1660531900000.0,-0.000613316,precursor,29.25,0.0047446154,-1.35467435e-05,0.0008329041,-0.0030149003,9.0,-0.010602904,-0.095426135,Cluster 2
69,139,1660539500000.0,28.9,0.0025272008,surge,1,0.0025272008,0.0025272008,0.0025272008,140.0,1660541200000.0,-0.006074827,precursor,28.89,0.006706682,-6.984297e-06,0.002140824,-0.0008823728,6.0,-0.048869304,-0.2932158,Cluster 2
70,141,1660547600000.0,27.56,0.001959073,surge,4,0.00837661,0.03350644,0.03350644,142.0,1660555600000.0,-0.0016135332,precursor,27.72,-0.017462313,-1.9705565e-05,-0.005180934,-0.0014078184,3.0,-0.0020708577,-0.0062125735,Cluster 2
71,143,1660561700000.0,27.88,0.001807363,surge,1,0.001807363,0.001807363,0.001807363,144.0,1660563400000.0,-0.005322507,precursor,27.72,-0.014276781,3.271559e-07,-0.0038583619,0.0015813912,1.0,-0.005322507,-0.005322507,Cluster 2
72,145,1660565600000.0,27.62,0.0032589221,surge,1,0.0032589221,0.0032589221,0.0032589221,146.0,1660567400000.0,-0.2906732,precursor,27.71,0.006604898,6.149965e-05,0.0011475978,0.007960188,1.0,-0.2906732,-0.2906732,Cluster 2
73,147,1660568700000.0,27.62,0.19251454,surge,3,0.19403549,0.5821065,0.5821065,148.0,1660568900000.0,0.000470202,precursor,27.66,-0.009165186,-4.0502393e-05,-0.003008048,-0.005675314,5.0,0.0004711554,0.002355777,Cluster 2
74,149,1660569000000.0,27.69,0.0009042637,surge,1,0.0009042637,0.0009042637,0.0009042637,150.0,1660569100000.0,-0.00054168585,precursor,27.68,-0.002447138,-8.385537e-06,-0.0008013634,-0.0013141776,2.0,-0.00064983225,-0.0012996645,Cluster 2
75,151,1660569300000.0,27.68,0.00086740474,surge,3,0.002852535,0.008557606,0.008557606,152.0,1660569600000.0,2.4661645e-07,precursor,27.73,-0.011120141,-5.366268e-06,-0.0040290123,-0.0008038313,1.0,2.4661645e-07,2.4661645e-07,Cluster 2
76,153,1660569800000.0,27.77,0.0011893582,surge,1,0.0011893582,0.0011893582,0.0011893582,154.0,1660570000000.0,-0.0017634705,precursor,27.76,-0.010509922,3.4512843e-05,-0.003815147,0.0063193957,1.0,-0.0017634705,-0.0017634705,Cluster 2
77,155,1660570200000.0,27.73,0.0031738752,surge,1,0.0031738752,0.0031738752,0.0031738752,156.0,1660570400000.0,-0.00075161934,precursor,27.86,0.01560944,1.6731605e-05,0.0045436174,0.0008971628,3.0,-0.005716736,-0.017150208,Cluster 2
78,157,1660571000000.0,27.64,0.00094313466,surge,3,0.008085932,0.024257796,0.024257796,158.0,1660572100000.0,-0.00028209624,precursor,27.93,0.010323736,-6.577896e-05,0.002166437,-0.011487953,1.0,-0.00028209624,-0.00028209624,Cluster 2
79,159,1660572300000.0,27.88,0.0016157458,surge,1,0.0016157458,0.0016157458,0.0016157458,160.0,1660572800000.0,-0.0019322393,precursor,27.91,0.081546605,-2.661727e-06,0.023438748,-0.0006618424,3.0,-0.003041959,-0.009125877,Cluster 2
80,161,1660573800000.0,27.83,0.0014008237,surge,1,0.0014008237,0.0014008237,0.0014008237,162.0,1660574200000.0,-0.0022218276,precursor,27.82,-0.012233008,-3.3048524e-05,-0.0040657483,-0.0045152903,1.0,-0.0022218276,-0.0022218276,Cluster 2
81,163,1660574500000.0,27.84,0.0008988151,surge,1,0.0008988151,0.0008988151,0.0008988151,164.0,1660575000000.0,-0.0011487162,precursor,27.76,-0.0011651029,6.661178e-05,-0.00019583873,0.007990849,1.0,-0.0011487162,-0.0011487162,Cluster 2
82,165,1660575400000.0,27.76,0.000791613,surge,1,0.000791613,0.000791613,0.000791613,166.0,1660575800000.0,-0.0014358263,precursor,27.79,-0.005792993,-2.261476e-05,-0.0019807816,-0.0029496083,2.0,-0.0025152217,-0.0050304434,Cluster 2
83,167,1660576600000.0,27.76,0.0015127093,surge,4,0.011696316,0.046785265,0.046785265,168.0,1660580100000.0,-0.0028822243,precursor,28.0,-0.012401352,5.9362403e-05,-0.0043718806,0.007556411,1.0,-0.0028822243,-0.0028822243,Cluster 2
84,169,1660580800000.0,28.04,0.0011090284,surge,1,0.0011090284,0.0011090284,0.0011090284,170.0,1660581300000.0,-0.0016401197,precursor,28.01,0.0060232873,-4.519773e-05,0.0016967511,-0.007348238,1.0,-0.0016401197,-0.0016401197,Cluster 2
85,171,1660582100000.0,28.01,0.0025378994,surge,1,0.0025378994,0.0025378994,0.0025378994,172.0,1660583300000.0,3.7365244e-05,precursor,28.07,0.2570449,0.00075070036,0.07558598,0.122149,6.0,-0.014327293,-0.085963756,Cluster 2
86,173,1660587700000.0,27.77,0.0034380872,surge,1,0.0034380872,0.0034380872,0.0034380872,174.0,1660589200000.0,-0.002053561,precursor,27.73,-0.0040041204,4.0760515e-05,-0.0012686093,0.006276601,1.0,-0.002053561,-0.002053561,Cluster 2
87,175,1660591000000.0,27.77,0.00094107783,surge,1,0.00094107783,0.00094107783,0.00094107783,176.0,1660591700000.0,-0.0035674244,precursor,27.65,0.027129598,0.00013509113,0.009427603,0.02068721,1.0,-0.0035674244,-0.0035674244,Cluster 2
88,177,1660593100000.0,27.71,0.0019576426,surge,3,0.0048871823,0.014661547,0.014661547,178.0,1660597000000.0,-0.0004668726,precursor,27.77,-0.0006156842,-0.000101676065,-0.00020524839,-0.014215511,5.0,-0.01786299,-0.08931495,Cluster 2
89,179,1660606300000.0,27.53,0.01972156,surge,1,0.01972156,0.01972156,0.01972156,180.0,1660608800000.0,-0.00097373436,precursor,27.9,0.010013736,-2.9975117e-05,0.00092050445,-0.006488894,1.0,-0.00097373436,-0.00097373436,Cluster 2
90,181,1660611100000.0,27.84,0.008582923,surge,1,0.008582923,0.008582923,0.008582923,182.0,1660614100000.0,-0.0028071469,precursor,27.99,0.07437972,-9.6286545e-05,0.024352642,-0.01570922,4.0,-0.018018257,-0.07207303,Cluster 2
91,183,1660621600000.0,27.76,0.010534913,surge,1,0.010534913,0.010534913,0.010534913,184.0,1660624200000.0,-0.003376605,precursor,27.73,0.0043723737,0.00016953926,0.0017636601,0.002376337,2.0,-0.009942953,-0.019885905,Cluster 2
92,185,1660629400000.0,27.63,0.0036397157,surge,6,0.02239084,0.13434504,0.13434504,186.0,1660650700000.0,-0.003997513,precursor,28.06,0.005189981,2.30845e-05,0.00094716746,0.0023984292,2.0,-0.33283317,-0.66566634,Cluster 2
93,187,1660654000000.0,27.78,1.0167204,surge,1,1.0167204,1.0167204,1.0167204,188.0,1660654000000.0,-0.0012242262,precursor,27.76,-0.002244405,2.0413005e-05,-0.00073891704,0.0030584815,9.0,-0.004183071,-0.03764764,Cluster 2
94,189,1660654500000.0,27.69,0.0011208958,surge,1,0.0011208958,0.0011208958,0.0011208958,190.0,1660654500000.0,-0.001263343,precursor,27.72,0.012498227,-9.610376e-05,0.0039386638,-0.014057946,4.0,-0.0022005045,-0.008802018,Cluster 2
95,191,1660654800000.0,27.63,0.0010507241,surge,1,0.0010507241,0.0010507241,0.0010507241,192.0,1660655000000.0,0.00021851601,precursor,27.68,-0.00051658315,-1.262042e-07,-0.00030928382,-0.0003001002,3.0,-0.003686794,-0.011060382,Cluster 2
96,193,1660655400000.0,27.62,0.0025782937,surge,1,0.0025782937,0.0025782937,0.0025782937,194.0,1660655500000.0,-0.0019907474,precursor,27.61,0.01054936,2.0064226e-05,0.0031311607,0.0028055455,4.0,-0.0031132896,-0.012453158,Cluster 2
97,195,1660656500000.0,27.5,0.002507161,surge,2,0.003310296,0.006620592,0.006620592,196.0,1660657100000.0,-0.0042305957,precursor,27.53,-0.0024345852,4.7611607e-05,-0.0004258206,0.0073682284,1.0,-0.0042305957,-0.0042305957,Cluster 2
98,197,1660657300000.0,27.54,0.002690646,surge,1,0.002690646,0.002690646,0.002690646,198.0,1660657600000.0,-0.0027882394,precursor,27.6,-0.048763927,1.954527e-05,-0.016000781,0.0018720354,1.0,-0.0027882394,-0.0027882394,Cluster 2
99,199,1660658000000.0,27.54,0.0014608331,surge,1,0.0014608331,0.0014608331,0.0014608331,200.0,1660658400000.0,-0.002430944,precursor,27.51,-0.00439956,2.5192905e-06,-0.001577053,-0.0001617076,1.0,-0.002430944,-0.002430944,Cluster 2
100,201,1660658600000.0,27.5,0.0019292454,surge,1,0.0019292454,0.0019292454,0.0019292454,202.0,1660659000000.0,-0.0029039048,precursor,27.54,0.0075654956,-5.3372154e-05,0.0020423152,-0.008609211,1.0,-0.0029039048,-0.0029039048,Cluster 2
101,203,1660659400000.0,27.41,0.0013165012,surge,2,0.0044141985,0.008828397,0.008828397,204.0,1660660200000.0,-0.004532207,precursor,27.55,-0.0062673963,6.533306e-05,-0.0020449106,0.009286388,1.0,-0.004532207,-0.004532207,Cluster 2
102,205,1660660900000.0,27.42,0.0013525751,surge,6,0.008361169,0.050167017,0.050167017,206.0,1660665500000.0,-0.00075653056,precursor,27.69,-0.007049421,7.28455e-09,-0.0026566004,-0.005811327,4.0,-0.015271961,-0.061087843,Cluster 2
103,207,1660669000000.0,27.43,0.0053340606,surge,1,0.0053340606,0.0053340606,0.0053340606,208.0,1660669900000.0,-0.001420751,precursor,27.36,-0.0071130306,0.00015840094,-0.0021608383,0.025713159,2.0,-0.005037905,-0.01007581,Cluster 2
104,209,1660671400000.0,27.32,0.002023164,surge,3,0.005807922,0.017423768,0.017423768,210.0,1660675400000.0,-0.010624006,precursor,27.06,0.13932498,7.3689184e-06,0.053671636,0.0037900493,1.0,-0.010624006,-0.010624006,Cluster 2
105,211,1660676600000.0,27.23,0.0059040026,surge,1,0.0059040026,0.0059040026,0.0059040026,212.0,1660678800000.0,-3.625402e-05,precursor,27.24,-0.002249197,4.194387e-05,-0.0012670967,0.006282783,1.0,-3.625402e-05,-3.625402e-05,Cluster 2
106,213,1660680700000.0,27.41,0.004217718,surge,3,0.0075768055,0.022730418,0.022730418,214.0,1660684500000.0,-0.0037090017,precursor,27.47,-0.12176073,-2.880558e-06,-0.046501014,5.913422e-06,4.0,-0.013839888,-0.055359554,Cluster 2
107,215,1660689800000.0,27.18,0.0045386534,surge,1,0.0045386534,0.0045386534,0.0045386534,216.0,1660691000000.0,-0.0001099967,precursor,27.22,-0.0043668766,7.020074e-06,-0.0015434783,0.0008884063,2.0,-0.0029703653,-0.0059407307,Cluster 2
108,217,1660694800000.0,27.19,0.0026143622,surge,2,0.009039926,0.018079853,0.018079853,218.0,1660699000000.0,9.1657974e-05,precursor,27.46,0.01154413,0.000126475,0.0030452772,0.017015733,2.0,-0.003256896,-0.006513792,Cluster 2
109,219,1660703200000.0,27.26,0.0030774586,surge,2,0.010095971,0.020191941,0.020191941,220.0,1660707300000.0,3.800957e-05,precursor,27.58,-0.037367404,-0.00012457916,-0.013760249,-0.018108299,1.0,3.800957e-05,3.800957e-05,Cluster 2
110,221,1660708700000.0,27.62,0.0020658493,surge,3,0.018947208,0.056841627,0.056841627,222.0,1660719500000.0,-0.010213063,precursor,28.1,0.0059528626,4.0248524e-05,0.0018713009,0.0059424755,2.0,-0.027726708,-0.055453416,Cluster 2
111,223,1660724800000.0,27.36,0.0012470006,surge,2,0.0047173942,0.0094347885,0.0094347885,224.0,1660730000000.0,-0.0054547978,precursor,27.48,0.011082529,4.7039688e-05,0.0035642989,0.006649528,2.0,-0.00811995,-0.0162399,Cluster 2
112,225,1660734400000.0,27.27,0.0013968133,surge,1,0.0013968133,0.0013968133,0.0013968133,226.0,1660736400000.0,-0.0066689397,precursor,27.18,-0.011735033,1.0828014e-05,-0.0035039447,0.0026075938,5.0,-0.04281718,-0.2140859,Cluster 2
113,227,1660752400000.0,26.19,0.006743529,surge,1,0.006743529,0.006743529,0.006743529,228.0,1660756600000.0,-0.42847523,precursor,26.32,-0.0024312579,-1.2123564e-05,-0.0021128443,-0.0015552159,1.0,-0.42847523,-0.42847523,Cluster 2
114,229,1660756700000.0,26.39,0.3554264,surge,1,0.3554264,0.3554264,0.3554264,230.0,1660756700000.0,-0.0018580287,precursor,26.34,-0.005525239,3.9623377e-05,-0.002010196,0.006265187,6.0,-0.0026546873,-0.015928123,Cluster 2
115,231,1660756800000.0,26.3,0.0008366176,surge,1,0.0008366176,0.0008366176,0.0008366176,232.0,1660757000000.0,0.0004564469,precursor,26.33,4.5824236e-05,-1.6746279e-05,2.2476002e-05,-0.0027140153,1.0,0.0004564469,0.0004564469,Cluster 2
116,233,1660757000000.0,26.34,0.0005695914,surge,3,0.0026567497,0.007970249,0.007970249,234.0,1660757300000.0,-0.000643796,precursor,26.4,-0.0061267246,1.8932518e-06,-0.00220156,0.0002692573,6.0,-0.003526394,-0.021158364,Cluster 2
117,235,1660758000000.0,26.31,0.0010265004,surge,1,0.0010265004,0.0010265004,0.0010265004,236.0,1660758300000.0,-0.00056910125,precursor,26.36,0.013776467,-1.4274161e-05,0.0048486753,-0.0024508822,2.0,-0.0001888447,-0.0003776894,Cluster 2
118,237,1660758700000.0,26.34,0.0024302837,surge,2,0.0031517055,0.006303411,0.006303411,238.0,1660759300000.0,-0.0003373777,precursor,26.44,-0.011842216,-0.00010349412,-0.0037992569,-0.016995613,2.0,-0.00030727682,-0.00061455363,Cluster 2
119,239,1660760100000.0,26.5,0.0025815608,surge,1,0.0025815608,0.0025815608,0.0025815608,240.0,1660760500000.0,-0.000112822505,precursor,26.45,-0.002593385,-2.694574e-05,-0.00077225995,-0.0040391646,1.0,-0.000112822505,-0.000112822505,Cluster 2
120,241,1660761100000.0,26.52,0.004079312,surge,2,0.004949085,0.00989817,0.00989817,242.0,1660761900000.0,-0.0013159029,precursor,26.64,0.0017465384,-2.7346792e-05,0.0008800431,-0.0041457983,6.0,-0.017959578,-0.107757464,Cluster 2
121,243,1660764600000.0,26.17,0.001378783,surge,2,0.0025636961,0.0051273922,0.0051273922,244.0,1660766100000.0,-0.0020998495,precursor,26.18,-0.0033424522,1.14260765e-05,-0.0012575631,0.0018832741,1.0,-0.0020998495,-0.0020998495,Cluster 2
122,245,1660766800000.0,26.1,0.004217349,surge,2,0.0059012193,0.011802439,0.011802439,246.0,1660769000000.0,0.0004948033,precursor,26.27,0.0024362705,-8.881875e-06,0.0008471975,-0.0011054589,4.0,-0.026199514,-0.104798056,Cluster 2
123,247,1660772400000.0,25.61,0.0017282657,surge,2,0.0023146118,0.0046292236,0.0046292236,248.0,1660774400000.0,-0.004518855,precursor,25.65,-0.0037235182,-4.2168813e-06,-0.0011589233,-0.0004349173,1.0,-0.004518855,-0.004518855,Cluster 2
124,249,1660775600000.0,25.61,0.0023119424,surge,1,0.0023119424,0.0023119424,0.0023119424,250.0,1660776100000.0,-0.001091101,precursor,25.67,0.003603656,-2.5461084e-05,0.0010665,-0.004385652,2.0,-0.008077044,-0.016154088,Cluster 2
125,251,1660779000000.0,25.41,0.0034320287,surge,4,0.013402402,0.05360961,0.05360961,252.0,1660784900000.0,-0.00011508539,precursor,25.76,0.58381313,0.0006473497,0.16428217,0.111497276,1.0,-0.00011508539,-0.00011508539,Cluster 2
126,253,1660786400000.0,25.78,0.0013641847,surge,2,0.0022188684,0.0044377367,0.0044377367,254.0,1660789000000.0,-0.0034109757,precursor,25.82,0.00056420546,2.042021e-05,0.00024560018,0.003887812,2.0,-0.0034843124,-0.006968625,Cluster 2
127,255,1660791600000.0,25.8,0.0044738306,surge,2,0.005444279,0.010888558,0.010888558,256.0,1660795500000.0,-0.00050272205,precursor,25.84,0.0039418857,-2.3686758e-05,0.0012961813,-0.0035648043,2.0,-0.0031729126,-0.0063458253,Cluster 2
