,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,sum_change,length,surge_targets_met_pct,label,Cluster
3682,-0.0057969805775841,-0.000428077399588,-0.0006974283685483,-0.0004351663406767,-0.0075521132699754,3,0.1142857142857118,5,1
3683,-0.0095923994180353,-0.0004917228231872,-0.0022741804270242,-0.0006734176126425,-0.0116320214250538,4,0.0,4,1
3684,0.0044102826153039,0.0004864559003471,0.0019420015114144,0.0026879168448454,-0.0040637780700884,2,0.1148765077541618,5,1
3685,0.0013465717627735,-0.0043125932644662,0.0018136053016827,-0.0209486471884058,-0.0069602327472151,3,0.0571102227298572,5,1
3686,-0.0199098370381782,-0.0006186108207124,-0.0067624408751723,0.0003433491597173,-0.0119070360922629,6,0.1702610669693392,6,9
3687,-0.0089533362696486,-0.0001747083521542,-0.0026350934925506,-0.0001501619451271,-0.0052156597500965,2,-0.0573394495412933,4,1
3688,-0.0104992247165077,0.0011235904370148,-0.0049579991674821,0.0052824683398609,-0.0033266093734043,1,-0.1722158438576414,4,1
3689,-0.0026732299634764,-0.0002937733925868,-0.0022183331128301,-0.0015137326695051,-0.0013152663146623,1,-0.1144819690898659,4,1
3690,-0.0055634033580443,-0.0217013913636363,-0.0005720223309299,-0.1058792757775894,-0.0039197765829857,4,0.4581901489117886,7,1
3691,0.0117935167137941,0.0091089152058941,0.0075181154622536,0.0512642891143462,-0.0236721051337589,4,0.7869589657110768,9,9
3692,0.2359387446667427,2.478671883842358,0.0854255253789063,0.6609722095739445,-0.0914900435461587,5,-1.3157894736842128,2,7
3693,0.0044519180631912,-0.0001246732331542,0.002094395924702,-0.0009547601559398,-0.0009654547535816,4,0.0,4,1
3694,0.0039970728886929,0.0004795392313357,0.0022381884047788,0.0029865781388932,-0.0019891147419661,5,0.1205545509342952,5,9
3695,0.0164396250287017,9.630284291661796e-05,0.0075144212698252,0.0005800452502113,0.0002411446713795,1,0.0,4,1
3696,-0.0117133808450408,-0.0021781667551664,-0.0066204934868379,-0.012628380353615,0.0003003360485374,1,0.2402402402402565,6,1
3697,-0.0066396683042326,0.0034591376981985,-0.0031108837059461,0.0192613450031002,-0.0012504556547515,3,0.2389486260454164,6,1
3698,-0.0485035807755626,0.0047974418329571,-0.0214863086320569,0.026631434472578,-0.011225232214777,7,0.1776198934280706,6,9
3699,0.0257398240416871,-6.495965430119988e-06,0.01341223479552,0.0002734774544765,-0.0060392122899021,3,-0.2985074626865714,4,1
